refperiodid,freqcode,typecode,refyear,refmonth,reporteriso,reporterdesc,partneriso,partnerdesc,classificationcode,aggrlevel,isleaf,moscode,motcode,flowcode,cmdcode,cmddesc,qty,netwgt,cifvalue,fobvalue,primaryvalue,isreported
20160101,A,C,2016,52,SAU,Saudi Arabia,DEU,Germany,H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,9010219529.427,0.0,9010219529.427,False
20160101,A,C,2016,52,RUS,Russian Federation,DEU,Germany,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,21452143276.48,21452143276.48,False
20160101,A,C,2016,52,RUS,Russian Federation,DEU,Germany,H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,22684926811.62,0.0,22684926811.62,False
20160101,A,C,2016,52,NGA,Nigeria,DEU,Germany,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,581861145.0,581861145.0,True
20160101,A,C,2016,52,NGA,Nigeria,DEU,Germany,H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,1086048775.0,0.0,1086048775.0,True
20160101,A,C,2016,52,NLD,Netherlands,DEU,Germany,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,107318598650.316,107318598650.316,False
20160101,A,C,2016,52,NGA,Nigeria,CHN,China,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,470985846.0,470985846.0,True
20160101,A,C,2016,52,RUS,Russian Federation,CHN,China,H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,46332240945.26,0.0,46332240945.26,False
20160101,A,C,2016,52,RUS,Russian Federation,CHN,China,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,29953376571.07,29953376571.07,False
20160101,A,C,2016,52,SAU,Saudi Arabia,CHN,China,H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,19776828187.671,0.0,19776828187.671,False
20160101,A,C,2016,52,SAU,Saudi Arabia,CHN,China,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,4948566131.687,4948566131.687,False
20160101,A,C,2016,52,NLD,Netherlands,FRA,France,H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,16535827740.119,0.0,16535827740.119,False
20160101,A,C,2016,52,NLD,Netherlands,CHN,China,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,10697553312.572,10697553312.572,False
20160101,A,C,2016,52,NLD,Netherlands,FRA,France,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,37957165245.493,37957165245.493,False
20160101,A,C,2016,52,NGA,Nigeria,FRA,France,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,2064425515.0,2064425515.0,True
20160101,A,C,2016,52,RUS,Russian Federation,FRA,France,H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,9257957455.54,0.0,9257957455.54,False
20160101,A,C,2016,52,RUS,Russian Federation,FRA,France,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,4983034452.14,4983034452.14,False
20160101,A,C,2016,52,SAU,Saudi Arabia,FRA,France,H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,3579271674.084,0.0,3579271674.084,False
20160101,A,C,2016,52,SAU,Saudi Arabia,FRA,France,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,335549407.438,335549407.438,False
20160101,A,C,2016,52,NLD,Netherlands,DEU,Germany,H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,73922456438.175,0.0,73922456438.175,False
20160101,A,C,2016,52,NGA,Nigeria,FRA,France,H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,1356555141.0,0.0,1356555141.0,True
20160101,A,C,2016,52,SGP,Singapore,SAU,Saudi Arabia,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,785262787.666,785262787.666,False
20160101,A,C,2016,52,NLD,Netherlands,ZAF,South Africa,H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,1312892371.143,0.0,1312892371.143,False
20160101,A,C,2016,52,NGA,Nigeria,ZAF,South Africa,H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,541898537.0,0.0,541898537.0,True
20160101,A,C,2016,52,SGP,Singapore,JPN,Japan,H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,21291305019.544,0.0,21291305019.544,False
20160101,A,C,2016,52,IND,India,JPN,Japan,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,3827283045.0,3827283045.0,True
20160101,A,C,2016,52,IND,India,JPN,Japan,H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,9808530779.0,0.0,9808530779.0,True
20160101,A,C,2016,52,ZAF,South Africa,ITA,Italy,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,1144773285.456,1144773285.456,False
20160101,A,C,2016,52,ZAF,South Africa,ITA,Italy,H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,0.0,1856940580.129,1856940580.129,False
20160101,A,C,2016,52,SGP,Singapore,ITA,Italy,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,639492851.771,639492851.771,False
20160101,A,C,2016,52,SGP,Singapore,ITA,Italy,H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,3692160199.42,0.0,3692160199.42,False
20160101,A,C,2016,52,IND,India,ITA,Italy,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,4463936934.0,4463936934.0,True
20160101,A,C,2016,52,IND,India,ITA,Italy,H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,3840871050.0,0.0,3840871050.0,True
20160101,A,C,2016,52,ZAF,South Africa,HKG,"China, Hong Kong SAR",H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,1765687154.248,1765687154.248,False
20160101,A,C,2016,52,ZAF,South Africa,HKG,"China, Hong Kong SAR",H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,0.0,288074874.346,288074874.346,False
20160101,A,C,2016,52,SGP,Singapore,HKG,"China, Hong Kong SAR",H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,43261080441.624,43261080441.624,False
20160101,A,C,2016,52,SGP,Singapore,HKG,"China, Hong Kong SAR",H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,3218268150.262,0.0,3218268150.262,False
20160101,A,C,2016,52,IND,India,HKG,"China, Hong Kong SAR",H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,13209853311.0,13209853311.0,True
20160101,A,C,2016,52,SGP,Singapore,JPN,Japan,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,14562067510.082,14562067510.082,False
20160101,A,C,2016,52,IND,India,HKG,"China, Hong Kong SAR",H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,7119319062.0,0.0,7119319062.0,True
20160101,A,C,2016,52,ZAF,South Africa,DEU,Germany,H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,0.0,8873686176.718,8873686176.718,False
20160101,A,C,2016,52,SGP,Singapore,DEU,Germany,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,5734625188.513,5734625188.513,False
20160101,A,C,2016,52,SGP,Singapore,DEU,Germany,H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,8724937461.595,0.0,8724937461.595,False
20160101,A,C,2016,52,IND,India,DEU,Germany,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,7178090821.0,7178090821.0,True
20160101,A,C,2016,52,IND,India,DEU,Germany,H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,11499371351.0,0.0,11499371351.0,True
20160101,A,C,2016,52,ZAF,South Africa,FRA,France,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,753873407.57,753873407.57,False
20160101,A,C,2016,52,ZAF,South Africa,FRA,France,H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,0.0,2262103074.345,2262103074.345,False
20160101,A,C,2016,52,SGP,Singapore,FRA,France,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,3297235311.847,3297235311.847,False
20160101,A,C,2016,52,SGP,Singapore,FRA,France,H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,8551692761.444,0.0,8551692761.444,False
20160101,A,C,2016,52,IND,India,FRA,France,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,4867882879.0,4867882879.0,True
20160101,A,C,2016,52,IND,India,FRA,France,H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,3167272128.0,0.0,3167272128.0,True
20160101,A,C,2016,52,ZAF,South Africa,CHN,China,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,6916115670.67,6916115670.67,False
20160101,A,C,2016,52,ZAF,South Africa,CHN,China,H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,0.0,13605718881.555,13605718881.555,False
20160101,A,C,2016,52,SGP,Singapore,CHN,China,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,44351818279.577,44351818279.577,False
20160101,A,C,2016,52,ZAF,South Africa,DEU,Germany,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,5338865120.187,5338865120.187,False
20160101,A,C,2016,52,ZAF,South Africa,JPN,Japan,H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,0.0,2567069879.486,2567069879.486,False
20160101,A,C,2016,52,ZAF,South Africa,JPN,Japan,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,3470195725.109,3470195725.109,False
20160101,A,C,2016,52,IND,India,KOR,Rep. of Korea,H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,12214045780.0,0.0,12214045780.0,True
20160101,A,C,2016,52,IND,India,SAU,Saudi Arabia,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,5045149376.0,5045149376.0,True
20160101,A,C,2016,52,IND,India,SAU,Saudi Arabia,H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,18460868532.0,0.0,18460868532.0,True
20160101,A,C,2016,52,ZAF,South Africa,RUS,Russian Federation,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,283560508.121,283560508.121,False
20160101,A,C,2016,52,ZAF,South Africa,RUS,Russian Federation,H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,0.0,258762696.488,258762696.488,False
20160101,A,C,2016,52,SGP,Singapore,RUS,Russian Federation,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,687087591.759,687087591.759,False
20160101,A,C,2016,52,SGP,Singapore,RUS,Russian Federation,H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,2613897879.768,0.0,2613897879.768,False
20160101,A,C,2016,52,IND,India,RUS,Russian Federation,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,1813884254.0,1813884254.0,True
20160101,A,C,2016,52,IND,India,RUS,Russian Federation,H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,4782004793.0,0.0,4782004793.0,True
20160101,A,C,2016,52,ZAF,South Africa,NGA,Nigeria,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,438659264.426,438659264.426,False
20160101,A,C,2016,52,ZAF,South Africa,NGA,Nigeria,H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,0.0,2082463456.102,2082463456.102,False
20160101,A,C,2016,52,SGP,Singapore,NGA,Nigeria,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,162217971.928,162217971.928,False
20160101,A,C,2016,52,SGP,Singapore,NGA,Nigeria,H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,14231193.092,0.0,14231193.092,False
20160101,A,C,2016,52,IND,India,NGA,Nigeria,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,1742860855.0,1742860855.0,True
20160101,A,C,2016,52,IND,India,NGA,Nigeria,H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,7407498104.0,0.0,7407498104.0,True
20160101,A,C,2016,52,ZAF,South Africa,NLD,Netherlands,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,1972641618.027,1972641618.027,False
20160101,A,C,2016,52,ZAF,South Africa,NLD,Netherlands,H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,0.0,1298044535.533,1298044535.533,False
20160101,A,C,2016,52,SGP,Singapore,NLD,Netherlands,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,6905151232.746,6905151232.746,False
20160101,A,C,2016,52,IND,India,KOR,Rep. of Korea,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,3465416563.0,3465416563.0,True
20160101,A,C,2016,52,SGP,Singapore,KOR,Rep. of Korea,H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,17016596355.919,0.0,17016596355.919,False
20160101,A,C,2016,52,SGP,Singapore,KOR,Rep. of Korea,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,14520548687.616,14520548687.616,False
20160101,A,C,2016,52,ZAF,South Africa,KOR,Rep. of Korea,H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,0.0,1008856818.129,1008856818.129,False
20160101,A,C,2016,52,ZAF,South Africa,KOR,Rep. of Korea,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,1332486157.068,1332486157.068,False
20160101,A,C,2016,52,IND,India,MEX,Mexico,H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,2442138331.0,0.0,2442138331.0,True
20160101,A,C,2016,52,SGP,Singapore,CHN,China,H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,40493113920.577,0.0,40493113920.577,False
20160101,A,C,2016,52,IND,India,MEX,Mexico,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,3375325910.0,3375325910.0,True
20160101,A,C,2016,52,SGP,Singapore,MEX,Mexico,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,1178618074.9,1178618074.9,False
20160101,A,C,2016,52,ZAF,South Africa,MEX,Mexico,H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,0.0,610233474.646,610233474.646,False
20160101,A,C,2016,52,ZAF,South Africa,MEX,Mexico,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,138578567.852,138578567.852,False
20160101,A,C,2016,52,IND,India,NLD,Netherlands,H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,1781383521.0,0.0,1781383521.0,True
20160101,A,C,2016,52,IND,India,NLD,Netherlands,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,4868487769.0,4868487769.0,True
20160101,A,C,2016,52,SGP,Singapore,NLD,Netherlands,H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,3777611313.622,0.0,3777611313.622,False
20160101,A,C,2016,52,SGP,Singapore,MEX,Mexico,H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,1931465148.773,0.0,1931465148.773,False
20160101,A,C,2016,52,IND,India,CHN,China,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,8916072981.0,8916072981.0,True
20160101,A,C,2016,52,IND,India,CHN,China,H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,60483103314.0,0.0,60483103314.0,True
20160101,A,C,2016,52,ZAF,South Africa,CAN,Canada,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,382606767.268,382606767.268,False
20160101,A,C,2016,52,NGA,Nigeria,GBR,United Kingdom,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,1159401050.0,1159401050.0,True
20160101,A,C,2016,52,NGA,Nigeria,GBR,United Kingdom,H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,1449582836.0,0.0,1449582836.0,True
20160101,A,C,2016,52,NLD,Netherlands,GBR,United Kingdom,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,42895466256.818,42895466256.818,False
20160101,A,C,2016,52,NLD,Netherlands,GBR,United Kingdom,H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,23331701377.822,0.0,23331701377.822,False
20160101,A,C,2016,52,SAU,Saudi Arabia,ARE,United Arab Emirates,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,6853824254.286,6853824254.286,False
20160101,A,C,2016,52,SAU,Saudi Arabia,ARE,United Arab Emirates,H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,7561958785.77,0.0,7561958785.77,False
20160101,A,C,2016,52,RUS,Russian Federation,ARE,United Arab Emirates,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,994599206.15,994599206.15,False
20160101,A,C,2016,52,RUS,Russian Federation,ARE,United Arab Emirates,H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,285976928.74,0.0,285976928.74,False
20160101,A,C,2016,52,NGA,Nigeria,ARE,United Arab Emirates,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,192028286.0,192028286.0,True
20160101,A,C,2016,52,NGA,Nigeria,ARE,United Arab Emirates,H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,637592921.0,0.0,637592921.0,True
20160101,A,C,2016,52,NLD,Netherlands,ARE,United Arab Emirates,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,3142269061.62,3142269061.62,False
20160101,A,C,2016,52,NLD,Netherlands,ARE,United Arab Emirates,H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,1089145298.391,0.0,1089145298.391,False
20160101,A,C,2016,52,SAU,Saudi Arabia,CHE,Switzerland,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,284734231.616,284734231.616,False
20160101,A,C,2016,52,SAU,Saudi Arabia,CHE,Switzerland,H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,2392578724.053,0.0,2392578724.053,False
20160101,A,C,2016,52,RUS,Russian Federation,CHE,Switzerland,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,3063001942.57,3063001942.57,False
20160101,A,C,2016,52,RUS,Russian Federation,CHE,Switzerland,H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,2122455532.04,0.0,2122455532.04,False
20160101,A,C,2016,52,NGA,Nigeria,CHE,Switzerland,H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,117775564.0,0.0,117775564.0,True
20160101,A,C,2016,52,RUS,Russian Federation,ZAF,South Africa,H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,534591147.02,0.0,534591147.02,False
20160101,A,C,2016,52,RUS,Russian Federation,ZAF,South Africa,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,202413314.26,202413314.26,False
20160101,A,C,2016,52,SAU,Saudi Arabia,ZAF,South Africa,H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,721451301.813,0.0,721451301.813,False
20160101,A,C,2016,52,SAU,Saudi Arabia,ZAF,South Africa,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,296003319.754,296003319.754,False
20160101,A,C,2016,52,NLD,Netherlands,ESP,Spain,H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,7638749439.497,0.0,7638749439.497,False
20160101,A,C,2016,52,NLD,Netherlands,ESP,Spain,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,13943900734.786,13943900734.786,False
20160101,A,C,2016,52,RUS,Russian Federation,GBR,United Kingdom,H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,3873781251.27,0.0,3873781251.27,False
20160101,A,C,2016,52,NGA,Nigeria,ESP,Spain,H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,594105470.0,0.0,594105470.0,True
20160101,A,C,2016,52,RUS,Russian Federation,ESP,Spain,H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,2648241872.36,0.0,2648241872.36,False
20160101,A,C,2016,52,RUS,Russian Federation,ESP,Spain,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,1978872465.61,1978872465.61,False
20160101,A,C,2016,52,SAU,Saudi Arabia,ESP,Spain,H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,2329026377.946,0.0,2329026377.946,False
20160101,A,C,2016,52,SAU,Saudi Arabia,ESP,Spain,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,564791634.303,564791634.303,False
20160101,A,C,2016,52,NLD,Netherlands,CHE,Switzerland,H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,2800222545.347,0.0,2800222545.347,False
20160101,A,C,2016,52,NLD,Netherlands,CHE,Switzerland,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,6234346587.347,6234346587.347,False
20160101,A,C,2016,52,NGA,Nigeria,ESP,Spain,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,3029877110.0,3029877110.0,True
20160101,A,C,2016,52,NLD,Netherlands,ZAF,South Africa,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,2072726701.733,2072726701.733,False
20160101,A,C,2016,52,RUS,Russian Federation,GBR,United Kingdom,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,7061742982.92,7061742982.92,False
20160101,A,C,2016,52,SAU,Saudi Arabia,GBR,United Kingdom,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,471656437.306,471656437.306,False
20160101,A,C,2016,52,ZAF,South Africa,CAN,Canada,H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,0.0,342615292.011,342615292.011,False
20160101,A,C,2016,52,SGP,Singapore,CAN,Canada,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,743529615.413,743529615.413,False
20160101,A,C,2016,52,SGP,Singapore,CAN,Canada,H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,1371822188.872,0.0,1371822188.872,False
20160101,A,C,2016,52,IND,India,CAN,Canada,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,1970163410.0,1970163410.0,True
20160101,A,C,2016,52,IND,India,CAN,Canada,H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,3646860723.0,0.0,3646860723.0,True
20160101,A,C,2016,52,ZAF,South Africa,BRA,Brazil,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,380934231.0,380934231.0,False
20160101,A,C,2016,52,ZAF,South Africa,BRA,Brazil,H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,0.0,1409820835.289,1409820835.289,False
20160101,A,C,2016,52,SGP,Singapore,BRA,Brazil,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,871097050.355,871097050.355,False
20160101,A,C,2016,52,SGP,Singapore,BRA,Brazil,H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,1114271444.973,0.0,1114271444.973,False
20160101,A,C,2016,52,IND,India,BRA,Brazil,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,2300194955.0,2300194955.0,True
20160101,A,C,2016,52,IND,India,BRA,Brazil,H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,3614718445.0,0.0,3614718445.0,True
20160101,A,C,2016,52,ZAF,South Africa,BEL,Belgium,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,2301352534.884,2301352534.884,False
20160101,A,C,2016,52,ZAF,South Africa,BEL,Belgium,H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,0.0,833377326.334,833377326.334,False
20160101,A,C,2016,52,SGP,Singapore,BEL,Belgium,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,5568886781.818,5568886781.818,False
20160101,A,C,2016,52,SGP,Singapore,BEL,Belgium,H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,1354571409.283,0.0,1354571409.283,False
20160101,A,C,2016,52,IND,India,BEL,Belgium,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,5356387093.0,5356387093.0,True
20160101,A,C,2016,52,IND,India,BEL,Belgium,H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,7479921914.0,0.0,7479921914.0,True
20160101,A,C,2016,52,NLD,Netherlands,USA,USA,H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,33469115026.104,0.0,33469115026.104,False
20160101,A,C,2016,52,NLD,Netherlands,USA,USA,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,19528168249.689,19528168249.689,False
20160101,A,C,2016,52,NGA,Nigeria,USA,USA,H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,2818662131.0,0.0,2818662131.0,True
20160101,A,C,2016,52,NGA,Nigeria,USA,USA,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,3976135511.0,3976135511.0,True
20160101,A,C,2016,52,RUS,Russian Federation,USA,USA,H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,12134644371.8,0.0,12134644371.8,False
20160101,A,C,2016,52,RUS,Russian Federation,USA,USA,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,10097661127.34,10097661127.34,False
20160101,A,C,2016,52,SAU,Saudi Arabia,GBR,United Kingdom,H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,3180619175.769,0.0,3180619175.769,False
20160101,A,C,2016,52,SAU,Saudi Arabia,USA,USA,H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,18331848514.782,0.0,18331848514.782,False
20160101,A,C,2016,52,IND,India,AUS,Australia,H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,8730657318.0,0.0,8730657318.0,True
20160101,A,C,2016,52,IND,India,AUS,Australia,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,2948411820.0,2948411820.0,True
20160101,A,C,2016,52,SGP,Singapore,AUS,Australia,H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,3793317495.733,0.0,3793317495.733,False
20160101,A,C,2016,52,SGP,Singapore,AUS,Australia,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,9370331469.904,9370331469.904,False
20160101,A,C,2016,52,ZAF,South Africa,AUS,Australia,H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,0.0,746864706.599,746864706.599,False
20160101,A,C,2016,52,ZAF,South Africa,AUS,Australia,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,748389667.235,748389667.235,False
20160101,A,C,2016,52,SAU,Saudi Arabia,USA,USA,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,1525178294.912,1525178294.912,False
20160101,A,C,2016,52,GBR,United Kingdom,USA,USA,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,61568659268.0,61568659268.0,True
20160101,A,C,2016,52,FRA,France,USA,USA,H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,39678969318.0,0.0,39678969318.0,True
20160101,A,C,2016,52,KOR,Rep. of Korea,USA,USA,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,66748306308.0,66748306308.0,True
20160101,A,C,2016,52,CAN,Canada,JPN,Japan,H4,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,8085366338.364,8085366338.364,False
20160101,A,C,2016,52,CHN,China,JPN,Japan,H4,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,145670688473.0,0.0,145670688473.0,False
