typecode,refyear,reporteriso,reporterdesc,partneriso,partnerdesc,flowcode,cmdcode,cmddesc,qty,netwgt,cifvalue,fobvalue,primaryvalue,isreported
C,2022,ESP,Spain,FRA,France,X,TOTAL,All Commodities,0.0,0.0,0,63130701563,63130701563,False
C,2022,ESP,Spain,FRA,France,M,TOTAL,All Commodities,0.0,0.0,43049354055,0,43049354055,False
C,2022,ESP,Spain,CHN,China,X,TOTAL,All Commodities,0.0,0.0,0,8311933961,8311933961,False
C,2022,ESP,Spain,CHN,China,M,TOTAL,All Commodities,0.0,0.0,52200709177,0,52200709177,False
C,2022,ESP,Spain,CAN,Canada,X,TOTAL,All Commodities,0.0,0.0,0,2476531358,2476531358,False
C,2022,ESP,Spain,KOR,Rep. of Korea,X,TOTAL,All Commodities,0.0,0.0,0,2248443575,2248443575,False
C,2022,ESP,Spain,CHE,Switzerland,M,TOTAL,All Commodities,0.0,0.0,7113241221,0,7113241221,False
C,2022,SGP,Singapore,ESP,Spain,M,TOTAL,All Commodities,0.0,0.0,1943362767,0,1943362767,False
C,2022,IND,India,ESP,Spain,M,TOTAL,All Commodities,0.0,0.0,2790126458,0,2790126458,False
C,2022,SGP,Singapore,NLD,Netherlands,M,TOTAL,All Commodities,0.0,0.0,2886641856,0,2886641856,False
C,2022,IND,India,NLD,Netherlands,X,TOTAL,All Commodities,0.0,0.0,0,18500438441,18500438441,False
C,2022,IND,India,NLD,Netherlands,M,TOTAL,All Commodities,0.0,0.0,5922272095,0,5922272095,False
C,2022,ZAF,South Africa,MEX,Mexico,X,TOTAL,All Commodities,0.0,0.0,0,360227128,360227128,False
C,2022,ZAF,South Africa,MEX,Mexico,M,TOTAL,All Commodities,0.0,0.0,0,609736496,609736496,False
C,2022,SGP,Singapore,MEX,Mexico,X,TOTAL,All Commodities,0.0,0.0,0,2190711749,2190711749,False
C,2022,SGP,Singapore,MEX,Mexico,M,TOTAL,All Commodities,0.0,0.0,2286475056,0,2286475056,False
C,2022,IND,India,MEX,Mexico,X,TOTAL,All Commodities,0.0,0.0,0,4938766066,4938766066,False
C,2022,IND,India,MEX,Mexico,M,TOTAL,All Commodities,0.0,0.0,4376981795,0,4376981795,False
C,2022,ZAF,South Africa,KOR,Rep. of Korea,X,TOTAL,All Commodities,0.0,0.0,0,2703716536,2703716536,False
C,2022,ZAF,South Africa,KOR,Rep. of Korea,M,TOTAL,All Commodities,0.0,0.0,0,1161434260,1161434260,False
C,2022,SGP,Singapore,KOR,Rep. of Korea,X,TOTAL,All Commodities,0.0,0.0,0,20838422294,20838422294,False
C,2022,SGP,Singapore,KOR,Rep. of Korea,M,TOTAL,All Commodities,0.0,0.0,30625199878,0,30625199878,False
C,2022,IND,India,KOR,Rep. of Korea,X,TOTAL,All Commodities,0.0,0.0,0,7497725946,7497725946,False
C,2022,IND,India,KOR,Rep. of Korea,M,TOTAL,All Commodities,0.0,0.0,20723337398,0,20723337398,False
C,2022,ZAF,South Africa,JPN,Japan,X,TOTAL,All Commodities,0.0,0.0,0,8498063970,8498063970,False
C,2022,ZAF,South Africa,JPN,Japan,M,TOTAL,All Commodities,0.0,0.0,0,2831928549,2831928549,False
C,2022,SGP,Singapore,JPN,Japan,X,TOTAL,All Commodities,0.0,0.0,0,20791373637,20791373637,False
C,2022,SGP,Singapore,JPN,Japan,M,TOTAL,All Commodities,0.0,0.0,26715118042,0,26715118042,False
C,2022,IND,India,JPN,Japan,X,TOTAL,All Commodities,0.0,0.0,0,5699961762,5699961762,False
C,2022,IND,India,JPN,Japan,M,TOTAL,All Commodities,0.0,0.0,15749465833,0,15749465833,False
C,2022,ZAF,South Africa,ITA,Italy,X,TOTAL,All Commodities,0.0,0.0,0,1764089857,1764089857,False
C,2022,ZAF,South Africa,ITA,Italy,M,TOTAL,All Commodities,0.0,0.0,0,2464916390,2464916390,False
C,2022,SGP,Singapore,ITA,Italy,X,TOTAL,All Commodities,0.0,0.0,0,1081851802,1081851802,False
C,2022,SGP,Singapore,ITA,Italy,M,TOTAL,All Commodities,0.0,0.0,5076431189,0,5076431189,False
C,2022,IND,India,ITA,Italy,X,TOTAL,All Commodities,0.0,0.0,0,8508557818,8508557818,False
C,2022,IND,India,ITA,Italy,M,TOTAL,All Commodities,0.0,0.0,5528811682,0,5528811682,False
C,2022,ZAF,South Africa,HKG,"China, Hong Kong SAR",X,TOTAL,All Commodities,0.0,0.0,0,1249630856,1249630856,False
C,2022,ZAF,South Africa,HKG,"China, Hong Kong SAR",M,TOTAL,All Commodities,0.0,0.0,0,109789297,109789297,False
C,2022,SGP,Singapore,NLD,Netherlands,X,TOTAL,All Commodities,0.0,0.0,0,11117779412,11117779412,False
C,2022,ZAF,South Africa,NLD,Netherlands,M,TOTAL,All Commodities,0.0,0.0,0,1513350677,1513350677,False
C,2022,ZAF,South Africa,NLD,Netherlands,X,TOTAL,All Commodities,0.0,0.0,0,6017506648,6017506648,False
C,2022,IND,India,NGA,Nigeria,M,TOTAL,All Commodities,0.0,0.0,8755969340,0,8755969340,False
C,2022,ZAF,South Africa,ZAF,South Africa,M,TOTAL,All Commodities,0.0,0.0,0,579917816,579917816,False
C,2022,SGP,Singapore,ZAF,South Africa,X,TOTAL,All Commodities,0.0,0.0,0,1184580216,1184580216,False
C,2022,SGP,Singapore,ZAF,South Africa,M,TOTAL,All Commodities,0.0,0.0,836677238,0,836677238,False
C,2022,IND,India,ZAF,South Africa,X,TOTAL,All Commodities,0.0,0.0,0,8265804013,8265804013,False
C,2022,IND,India,ZAF,South Africa,M,TOTAL,All Commodities,0.0,0.0,11166487857,0,11166487857,False
C,2022,ZAF,South Africa,SGP,Singapore,X,TOTAL,All Commodities,0.0,0.0,0,622201109,622201109,False
C,2022,ZAF,South Africa,SGP,Singapore,M,TOTAL,All Commodities,0.0,0.0,0,1105647186,1105647186,False
C,2022,IND,India,SGP,Singapore,X,TOTAL,All Commodities,0.0,0.0,0,11830795241,11830795241,False
C,2022,IND,India,SGP,Singapore,M,TOTAL,All Commodities,0.0,0.0,24418725272,0,24418725272,False
C,2022,ZAF,South Africa,IND,India,X,TOTAL,All Commodities,0.0,0.0,0,5225614937,5225614937,False
C,2022,ZAF,South Africa,IND,India,M,TOTAL,All Commodities,0.0,0.0,0,8333645563,8333645563,False
C,2022,SGP,Singapore,IND,India,X,TOTAL,All Commodities,0.0,0.0,0,13898861616,13898861616,False
C,2022,SGP,Singapore,IND,India,M,TOTAL,All Commodities,0.0,0.0,8460377977,0,8460377977,False
C,2022,ZAF,South Africa,SAU,Saudi Arabia,X,TOTAL,All Commodities,0.0,0.0,0,403561892,403561892,False
C,2022,IND,India,ESP,Spain,X,TOTAL,All Commodities,0.0,0.0,0,4796203274,4796203274,False
C,2022,ZAF,South Africa,SAU,Saudi Arabia,M,TOTAL,All Commodities,0.0,0.0,0,4500861660,4500861660,False
C,2022,SGP,Singapore,SAU,Saudi Arabia,M,TOTAL,All Commodities,0.0,0.0,9093677930,0,9093677930,False
C,2022,IND,India,SAU,Saudi Arabia,X,TOTAL,All Commodities,0.0,0.0,0,10152975979,10152975979,False
C,2022,IND,India,SAU,Saudi Arabia,M,TOTAL,All Commodities,0.0,0.0,46188427139,0,46188427139,False
C,2022,ZAF,South Africa,RUS,Russian Federation,X,TOTAL,All Commodities,0.0,0.0,0,282854622,282854622,False
C,2022,ZAF,South Africa,RUS,Russian Federation,M,TOTAL,All Commodities,0.0,0.0,0,547880698,547880698,False
C,2022,SGP,Singapore,RUS,Russian Federation,X,TOTAL,All Commodities,0.0,0.0,0,182684438,182684438,False
C,2022,SGP,Singapore,RUS,Russian Federation,M,TOTAL,All Commodities,0.0,0.0,2291308132,0,2291308132,False
C,2022,IND,India,RUS,Russian Federation,X,TOTAL,All Commodities,0.0,0.0,0,2927176217,2927176217,False
C,2022,IND,India,RUS,Russian Federation,M,TOTAL,All Commodities,0.0,0.0,40628245249,0,40628245249,False
C,2022,ZAF,South Africa,NGA,Nigeria,X,TOTAL,All Commodities,0.0,0.0,0,470394463,470394463,False
C,2022,ZAF,South Africa,NGA,Nigeria,M,TOTAL,All Commodities,0.0,0.0,0,2257102700,2257102700,False
C,2022,SGP,Singapore,NGA,Nigeria,X,TOTAL,All Commodities,0.0,0.0,0,411825058,411825058,False
C,2022,SGP,Singapore,NGA,Nigeria,M,TOTAL,All Commodities,0.0,0.0,282711111,0,282711111,False
C,2022,IND,India,NGA,Nigeria,X,TOTAL,All Commodities,0.0,0.0,0,5340109376,5340109376,False
C,2022,SGP,Singapore,SAU,Saudi Arabia,X,TOTAL,All Commodities,0.0,0.0,0,1128393572,1128393572,False
C,2022,MEX,Mexico,CHE,Switzerland,M,TOTAL,All Commodities,0.0,0.0,0,1973043301,1973043301,False
C,2022,ESP,Spain,AUS,Australia,M,TOTAL,All Commodities,0.0,0.0,1121004015,0,1121004015,False
C,2022,KOR,Rep. of Korea,CHE,Switzerland,M,TOTAL,All Commodities,0.0,0.0,3265886107,0,3265886107,False
C,2022,CHN,China,DEU,Germany,X,TOTAL,All Commodities,0.0,0.0,0,116226631561,116226631561,False
C,2022,CAN,Canada,HKG,"China, Hong Kong SAR",M,TOTAL,All Commodities,0.0,0.0,0,336024244,336024244,False
C,2022,CAN,Canada,HKG,"China, Hong Kong SAR",X,TOTAL,All Commodities,0.0,0.0,0,2584519419,2584519419,False
C,2022,CHN,China,HKG,"China, Hong Kong SAR",M,TOTAL,All Commodities,0.0,0.0,7846429770,0,7846429770,False
C,2022,CHN,China,HKG,"China, Hong Kong SAR",X,TOTAL,All Commodities,0.0,0.0,0,297538447836,297538447836,False
C,2022,CAN,Canada,ITA,Italy,M,TOTAL,All Commodities,0.0,0.0,0,9319997099,9319997099,False
C,2022,CAN,Canada,ITA,Italy,X,TOTAL,All Commodities,0.0,0.0,0,2199477444,2199477444,False
C,2022,CHN,China,ITA,Italy,M,TOTAL,All Commodities,0.0,0.0,26976233352,0,26976233352,False
C,2022,CHN,China,ITA,Italy,X,TOTAL,All Commodities,0.0,0.0,0,50908035554,50908035554,False
C,2022,CAN,Canada,JPN,Japan,M,TOTAL,All Commodities,0.0,0.0,0,13139807616,13139807616,False
C,2022,CAN,Canada,JPN,Japan,X,TOTAL,All Commodities,0.0,0.0,0,13822404875,13822404875,False
C,2022,CHN,China,JPN,Japan,M,TOTAL,All Commodities,0.0,0.0,184496994754,0,184496994754,False
C,2022,CHN,China,JPN,Japan,X,TOTAL,All Commodities,0.0,0.0,0,172927435952,172927435952,False
C,2022,CAN,Canada,KOR,Rep. of Korea,M,TOTAL,All Commodities,0.0,0.0,0,10253316696,10253316696,False
C,2022,CAN,Canada,KOR,Rep. of Korea,X,TOTAL,All Commodities,0.0,0.0,0,6652937483,6652937483,False
C,2022,CHN,China,KOR,Rep. of Korea,M,TOTAL,All Commodities,0.0,0.0,199667117880,0,199667117880,False
C,2022,CHN,China,KOR,Rep. of Korea,X,TOTAL,All Commodities,0.0,0.0,0,162621428186,162621428186,False
C,2022,CAN,Canada,MEX,Mexico,M,TOTAL,All Commodities,0.0,0.0,0,31821177076,31821177076,False
C,2022,CAN,Canada,MEX,Mexico,X,TOTAL,All Commodities,0.0,0.0,0,6993707723,6993707723,False
C,2022,CHN,China,MEX,Mexico,M,TOTAL,All Commodities,0.0,0.0,17429580385,0,17429580385,False
C,2022,CHN,China,MEX,Mexico,X,TOTAL,All Commodities,0.0,0.0,0,77534943659,77534943659,False
C,2022,CAN,Canada,NLD,Netherlands,M,TOTAL,All Commodities,0.0,0.0,0,4154342902,4154342902,False
C,2022,CAN,Canada,NLD,Netherlands,X,TOTAL,All Commodities,0.0,0.0,0,4999597126,4999597126,False
C,2022,CHN,China,NLD,Netherlands,M,TOTAL,All Commodities,0.0,0.0,12516338240,0,12516338240,False
C,2022,CHN,China,NLD,Netherlands,X,TOTAL,All Commodities,0.0,0.0,0,117730967517,117730967517,False
C,2022,CAN,Canada,NGA,Nigeria,M,TOTAL,All Commodities,0.0,0.0,0,1315446115,1315446115,False
C,2022,CAN,Canada,NGA,Nigeria,X,TOTAL,All Commodities,0.0,0.0,0,417763912,417763912,False
C,2022,CHN,China,NGA,Nigeria,M,TOTAL,All Commodities,0.0,0.0,1599363317,0,1599363317,False
C,2022,CHN,China,NGA,Nigeria,X,TOTAL,All Commodities,0.0,0.0,0,22299683042,22299683042,False
C,2022,CHN,China,DEU,Germany,M,TOTAL,All Commodities,0.0,0.0,111397908371,0,111397908371,False
C,2022,CAN,Canada,RUS,Russian Federation,M,TOTAL,All Commodities,0.0,0.0,0,584769742,584769742,False
C,2022,CAN,Canada,DEU,Germany,X,TOTAL,All Commodities,0.0,0.0,0,5624664320,5624664320,False
C,2022,CHN,China,FRA,France,X,TOTAL,All Commodities,0.0,0.0,0,46143668124,46143668124,False
C,2022,BRA,Brazil,GBR,United Kingdom,M,TOTAL,All Commodities,0.0,0.0,2948111788,2785354804,2948111788,False
C,2022,BRA,Brazil,GBR,United Kingdom,X,TOTAL,All Commodities,0.0,0.0,0,3696671832,3696671832,False
C,2022,AUS,Australia,USA,USA,M,TOTAL,All Commodities,0.0,0.0,31081410056,29400918648,31081410056,False
C,2022,AUS,Australia,USA,USA,X,TOTAL,All Commodities,0.0,0.0,0,12366168496,12366168496,False
C,2022,BEL,Belgium,USA,USA,M,TOTAL,All Commodities,0.0,0.0,24972763629,0,24972763629,False
C,2022,BEL,Belgium,USA,USA,X,TOTAL,All Commodities,0.0,0.0,0,31323394262,31323394262,False
C,2022,BRA,Brazil,USA,USA,M,TOTAL,All Commodities,0.0,0.0,54328385674,51705630062,54328385674,False
C,2022,BRA,Brazil,USA,USA,X,TOTAL,All Commodities,0.0,0.0,0,38147322478,38147322478,False
C,2022,CAN,Canada,AUS,Australia,M,TOTAL,All Commodities,0.0,0.0,0,2035021901,2035021901,False
C,2022,CAN,Canada,AUS,Australia,X,TOTAL,All Commodities,0.0,0.0,0,2428892150,2428892150,False
C,2022,CHN,China,AUS,Australia,M,TOTAL,All Commodities,0.0,0.0,142091499347,0,142091499347,False
C,2022,CHN,China,AUS,Australia,X,TOTAL,All Commodities,0.0,0.0,0,78827035893,78827035893,False
C,2022,CAN,Canada,BEL,Belgium,M,TOTAL,All Commodities,0.0,0.0,0,3482506792,3482506792,False
C,2022,CAN,Canada,BEL,Belgium,X,TOTAL,All Commodities,0.0,0.0,0,3722637282,3722637282,False
C,2022,CHN,China,BEL,Belgium,M,TOTAL,All Commodities,0.0,0.0,8727437460,0,8727437460,False
C,2022,CHN,China,BEL,Belgium,X,TOTAL,All Commodities,0.0,0.0,0,35635134056,35635134056,False
C,2022,CAN,Canada,BRA,Brazil,M,TOTAL,All Commodities,0.0,0.0,0,6536243255,6536243255,False
C,2022,CAN,Canada,BRA,Brazil,X,TOTAL,All Commodities,0.0,0.0,0,3113276298,3113276298,False
C,2022,CHN,China,BRA,Brazil,M,TOTAL,All Commodities,0.0,0.0,109522043335,0,109522043335,False
C,2022,CHN,China,BRA,Brazil,X,TOTAL,All Commodities,0.0,0.0,0,61969970590,61969970590,False
C,2022,CAN,Canada,CAN,Canada,M,TOTAL,All Commodities,0.0,0.0,0,3649671614,3649671614,False
C,2022,CHN,China,CAN,Canada,M,TOTAL,All Commodities,0.0,0.0,42383256533,0,42383256533,False
C,2022,CHN,China,CAN,Canada,X,TOTAL,All Commodities,0.0,0.0,0,53704892083,53704892083,False
C,2022,CAN,Canada,CHN,China,M,TOTAL,All Commodities,0.0,0.0,0,76991873836,76991873836,False
C,2022,CAN,Canada,CHN,China,X,TOTAL,All Commodities,0.0,0.0,0,22072366163,22072366163,False
C,2022,CHN,China,CHN,China,M,TOTAL,All Commodities,0.0,0.0,122883424107,0,122883424107,False
C,2022,CAN,Canada,FRA,France,M,TOTAL,All Commodities,0.0,0.0,0,5992828359,5992828359,False
C,2022,CAN,Canada,FRA,France,X,TOTAL,All Commodities,0.0,0.0,0,3038000697,3038000697,False
C,2022,CHN,China,FRA,France,M,TOTAL,All Commodities,0.0,0.0,35579427421,0,35579427421,False
C,2022,CAN,Canada,DEU,Germany,M,TOTAL,All Commodities,0.0,0.0,0,17285888242,17285888242,False
C,2022,CAN,Canada,RUS,Russian Federation,X,TOTAL,All Commodities,0.0,0.0,0,165629816,165629816,False
C,2022,CHN,China,RUS,Russian Federation,M,TOTAL,All Commodities,0.0,0.0,114148970877,0,114148970877,False
C,2022,CHN,China,RUS,Russian Federation,X,TOTAL,All Commodities,0.0,0.0,0,76122649188,76122649188,False
C,2022,CHN,China,USA,USA,M,TOTAL,All Commodities,0.0,0.0,178956829551,0,178956829551,False
C,2022,CHN,China,USA,USA,X,TOTAL,All Commodities,0.0,0.0,0,582756110047,582756110047,False
C,2022,FRA,France,AUS,Australia,M,TOTAL,All Commodities,0.0,0.0,2146118330,0,2146118330,False
C,2022,FRA,France,AUS,Australia,X,TOTAL,All Commodities,0.0,0.0,0,3533590605,3533590605,False
C,2022,FRA,France,BEL,Belgium,M,TOTAL,All Commodities,0.0,0.0,92719796238,0,92719796238,False
C,2022,FRA,France,BEL,Belgium,X,TOTAL,All Commodities,0.0,0.0,0,48720757267,48720757267,False
C,2022,FRA,France,BRA,Brazil,M,TOTAL,All Commodities,0.0,0.0,3952684959,0,3952684959,False
C,2022,FRA,France,BRA,Brazil,X,TOTAL,All Commodities,0.0,0.0,0,4251957228,4251957228,False
C,2022,FRA,France,CAN,Canada,M,TOTAL,All Commodities,0.0,0.0,3591879680,0,3591879680,False
C,2022,FRA,France,CAN,Canada,X,TOTAL,All Commodities,0.0,0.0,0,4313750890,4313750890,False
C,2022,FRA,France,CHN,China,M,TOTAL,All Commodities,0.0,0.0,51751166163,0,51751166163,False
C,2022,FRA,France,CHN,China,X,TOTAL,All Commodities,0.0,0.0,0,24967657946,24967657946,False
C,2022,FRA,France,DEU,Germany,M,TOTAL,All Commodities,0.0,0.0,119921259888,0,119921259888,False
C,2022,FRA,France,DEU,Germany,X,TOTAL,All Commodities,0.0,0.0,0,84558339186,84558339186,False
C,2022,FRA,France,HKG,"China, Hong Kong SAR",M,TOTAL,All Commodities,0.0,0.0,795105316,0,795105316,False
C,2022,FRA,France,HKG,"China, Hong Kong SAR",X,TOTAL,All Commodities,0.0,0.0,0,5300255780,5300255780,False
C,2022,FRA,France,ITA,Italy,M,TOTAL,All Commodities,0.0,0.0,60335656332,0,60335656332,False
C,2022,FRA,France,ITA,Italy,X,TOTAL,All Commodities,0.0,0.0,0,56624435851,56624435851,False
C,2022,FRA,France,JPN,Japan,M,TOTAL,All Commodities,0.0,0.0,5832228287,0,5832228287,False
C,2022,FRA,France,JPN,Japan,X,TOTAL,All Commodities,0.0,0.0,0,6709771987,6709771987,False
C,2022,FRA,France,KOR,Rep. of Korea,M,TOTAL,All Commodities,0.0,0.0,6679022491,0,6679022491,False
C,2022,FRA,France,KOR,Rep. of Korea,X,TOTAL,All Commodities,0.0,0.0,0,6179602359,6179602359,False
C,2022,FRA,France,MEX,Mexico,M,TOTAL,All Commodities,0.0,0.0,1779641622,0,1779641622,False
C,2022,FRA,France,MEX,Mexico,X,TOTAL,All Commodities,0.0,0.0,0,3776772494,3776772494,False
C,2022,FRA,France,NLD,Netherlands,M,TOTAL,All Commodities,0.0,0.0,67002930831,0,67002930831,False
C,2022,FRA,France,NLD,Netherlands,X,TOTAL,All Commodities,0.0,0.0,0,25730475848,25730475848,False
C,2022,FRA,France,NGA,Nigeria,M,TOTAL,All Commodities,0.0,0.0,4985669285,0,4985669285,False
C,2022,FRA,France,NGA,Nigeria,X,TOTAL,All Commodities,0.0,0.0,0,602134526,602134526,False
C,2022,FRA,France,RUS,Russian Federation,M,TOTAL,All Commodities,0.0,0.0,15859984616,0,15859984616,False
C,2022,CAN,Canada,USA,USA,X,TOTAL,All Commodities,0.0,0.0,0,458769627060,458769627060,False
C,2022,CAN,Canada,USA,USA,M,TOTAL,All Commodities,0.0,0.0,0,281474445210,281474445210,False
C,2022,CHN,China,GBR,United Kingdom,X,TOTAL,All Commodities,0.0,0.0,0,81544681664,81544681664,False
C,2022,CHN,China,GBR,United Kingdom,M,TOTAL,All Commodities,0.0,0.0,21822456855,0,21822456855,False
C,2022,CAN,Canada,SAU,Saudi Arabia,M,TOTAL,All Commodities,0.0,0.0,0,2896315742,2896315742,False
C,2022,CAN,Canada,SAU,Saudi Arabia,X,TOTAL,All Commodities,0.0,0.0,0,991610038,991610038,False
C,2022,CHN,China,SAU,Saudi Arabia,M,TOTAL,All Commodities,0.0,0.0,78045604752,0,78045604752,False
C,2022,CHN,China,SAU,Saudi Arabia,X,TOTAL,All Commodities,0.0,0.0,0,37990174783,37990174783,False
C,2022,CAN,Canada,IND,India,M,TOTAL,All Commodities,0.0,0.0,0,6412113274,6412113274,False
C,2022,CAN,Canada,IND,India,X,TOTAL,All Commodities,0.0,0.0,0,4120506057,4120506057,False
C,2022,CHN,China,IND,India,M,TOTAL,All Commodities,0.0,0.0,17482816906,0,17482816906,False
C,2022,CHN,China,IND,India,X,TOTAL,All Commodities,0.0,0.0,0,118501522799,118501522799,False
C,2022,CAN,Canada,SGP,Singapore,M,TOTAL,All Commodities,0.0,0.0,0,1031710023,1031710023,False
C,2022,CAN,Canada,SGP,Singapore,X,TOTAL,All Commodities,0.0,0.0,0,1174950785,1174950785,False
C,2022,CHN,China,SGP,Singapore,M,TOTAL,All Commodities,0.0,0.0,33958352676,0,33958352676,False
C,2022,CHN,China,SGP,Singapore,X,TOTAL,All Commodities,0.0,0.0,0,81167608325,81167608325,False
C,2022,CAN,Canada,ZAF,South Africa,M,TOTAL,All Commodities,0.0,0.0,0,1739091295,1739091295,False
C,2022,CAN,Canada,ZAF,South Africa,X,TOTAL,All Commodities,0.0,0.0,0,342040205,342040205,False
C,2022,BEL,Belgium,GBR,United Kingdom,X,TOTAL,All Commodities,0.0,0.0,0,23710171644,23710171644,False
C,2022,CHN,China,ZAF,South Africa,M,TOTAL,All Commodities,0.0,0.0,32543295482,0,32543295482,False
C,2022,CAN,Canada,ESP,Spain,M,TOTAL,All Commodities,0.0,0.0,0,2891045026,2891045026,False
C,2022,CAN,Canada,ESP,Spain,X,TOTAL,All Commodities,0.0,0.0,0,2343579772,2343579772,False
C,2022,CHN,China,ESP,Spain,M,TOTAL,All Commodities,0.0,0.0,9764496435,0,9764496435,False
C,2022,CHN,China,ESP,Spain,X,TOTAL,All Commodities,0.0,0.0,0,41752008756,41752008756,False
C,2022,CAN,Canada,CHE,Switzerland,M,TOTAL,All Commodities,0.0,0.0,0,5661009862,5661009862,False
C,2022,CAN,Canada,CHE,Switzerland,X,TOTAL,All Commodities,0.0,0.0,0,2797877171,2797877171,False
C,2022,CHN,China,CHE,Switzerland,M,TOTAL,All Commodities,0.0,0.0,49907977086,0,49907977086,False
C,2022,CHN,China,CHE,Switzerland,X,TOTAL,All Commodities,0.0,0.0,0,7682844718,7682844718,False
C,2022,CAN,Canada,ARE,United Arab Emirates,M,TOTAL,All Commodities,0.0,0.0,0,573760604,573760604,False
C,2022,CAN,Canada,ARE,United Arab Emirates,X,TOTAL,All Commodities,0.0,0.0,0,1397991242,1397991242,False
C,2022,CHN,China,ARE,United Arab Emirates,M,TOTAL,All Commodities,0.0,0.0,45407517093,0,45407517093,False
C,2022,CHN,China,ARE,United Arab Emirates,X,TOTAL,All Commodities,0.0,0.0,0,53861686819,53861686819,False
C,2022,CAN,Canada,GBR,United Kingdom,M,TOTAL,All Commodities,0.0,0.0,0,6641607397,6641607397,False
C,2022,CAN,Canada,GBR,United Kingdom,X,TOTAL,All Commodities,0.0,0.0,0,14349396316,14349396316,False
C,2022,CHN,China,ZAF,South Africa,X,TOTAL,All Commodities,0.0,0.0,0,24196441517,24196441517,False
C,2022,FRA,France,RUS,Russian Federation,X,TOTAL,All Commodities,0.0,0.0,0,3249285294,3249285294,False
C,2022,BEL,Belgium,GBR,United Kingdom,M,TOTAL,All Commodities,0.0,0.0,29610444706,0,29610444706,False
C,2022,AUS,Australia,GBR,United Kingdom,M,TOTAL,All Commodities,0.0,0.0,5478605606,5135325763,5478605606,False
C,2022,AUS,Australia,DEU,Germany,M,TOTAL,All Commodities,0.0,0.0,12046401851,11329296729,12046401851,False
C,2022,AUS,Australia,DEU,Germany,X,TOTAL,All Commodities,0.0,0.0,0,2688475387,2688475387,False
C,2022,BEL,Belgium,DEU,Germany,M,TOTAL,All Commodities,0.0,0.0,55347286965,0,55347286965,False
C,2022,BEL,Belgium,DEU,Germany,X,TOTAL,All Commodities,0.0,0.0,0,93033721399,93033721399,False
C,2022,BRA,Brazil,DEU,Germany,M,TOTAL,All Commodities,0.0,0.0,13440604353,12806357275,13440604353,False
C,2022,BRA,Brazil,DEU,Germany,X,TOTAL,All Commodities,0.0,0.0,0,6267794136,6267794136,False
C,2022,AUS,Australia,HKG,"China, Hong Kong SAR",M,TOTAL,All Commodities,0.0,0.0,932586798,909316700,932586798,False
C,2022,AUS,Australia,HKG,"China, Hong Kong SAR",X,TOTAL,All Commodities,0.0,0.0,0,5102927549,5102927549,False
C,2022,BEL,Belgium,HKG,"China, Hong Kong SAR",M,TOTAL,All Commodities,0.0,0.0,263336410,0,263336410,False
C,2022,BEL,Belgium,HKG,"China, Hong Kong SAR",X,TOTAL,All Commodities,0.0,0.0,0,1320680723,1320680723,False
C,2022,BRA,Brazil,HKG,"China, Hong Kong SAR",M,TOTAL,All Commodities,0.0,0.0,922757104,818414440,922757104,False
C,2022,BRA,Brazil,HKG,"China, Hong Kong SAR",X,TOTAL,All Commodities,0.0,0.0,0,1339409451,1339409451,False
C,2022,AUS,Australia,ITA,Italy,M,TOTAL,All Commodities,0.0,0.0,6813316529,6270962538,6813316529,False
C,2022,AUS,Australia,ITA,Italy,X,TOTAL,All Commodities,0.0,0.0,0,853398125,853398125,False
C,2022,BEL,Belgium,ITA,Italy,M,TOTAL,All Commodities,0.0,0.0,20599814695,0,20599814695,False
C,2022,BEL,Belgium,ITA,Italy,X,TOTAL,All Commodities,0.0,0.0,0,17472946059,17472946059,False
C,2022,BRA,Brazil,ITA,Italy,M,TOTAL,All Commodities,0.0,0.0,5873159753,5568438138,5873159753,False
C,2022,BRA,Brazil,ITA,Italy,X,TOTAL,All Commodities,0.0,0.0,0,4823398789,4823398789,False
C,2022,AUS,Australia,JPN,Japan,M,TOTAL,All Commodities,0.0,0.0,17798008156,16987982710,17798008156,False
C,2022,AUS,Australia,JPN,Japan,X,TOTAL,All Commodities,0.0,0.0,0,52518468579,52518468579,False
C,2022,BEL,Belgium,JPN,Japan,M,TOTAL,All Commodities,0.0,0.0,8958977436,0,8958977436,False
C,2022,BEL,Belgium,JPN,Japan,X,TOTAL,All Commodities,0.0,0.0,0,9748679306,9748679306,False
C,2022,BRA,Brazil,JPN,Japan,M,TOTAL,All Commodities,0.0,0.0,5750893524,5299771033,5750893524,False
C,2022,BRA,Brazil,JPN,Japan,X,TOTAL,All Commodities,0.0,0.0,0,6603070347,6603070347,False
C,2022,AUS,Australia,KOR,Rep. of Korea,M,TOTAL,All Commodities,0.0,0.0,19053341164,18262076403,19053341164,False
C,2022,AUS,Australia,KOR,Rep. of Korea,X,TOTAL,All Commodities,0.0,0.0,0,24697460812,24697460812,False
C,2022,BEL,Belgium,KOR,Rep. of Korea,M,TOTAL,All Commodities,0.0,0.0,2868144567,0,2868144567,False
C,2022,BEL,Belgium,KOR,Rep. of Korea,X,TOTAL,All Commodities,0.0,0.0,0,3035886945,3035886945,False
C,2022,BRA,Brazil,KOR,Rep. of Korea,M,TOTAL,All Commodities,0.0,0.0,5973476796,5463080191,5973476796,False
C,2022,BRA,Brazil,FRA,France,X,TOTAL,All Commodities,0.0,0.0,0,3547999256,3547999256,False
