typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20170101","2017","52","2017","344","HKG","China, Hong Kong SAR","M","Import","76","BRA","Brazil","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","2460634714.007",,"2460634714.007","0","false","true",
"C","A","20170101","2017","52","2017","344","HKG","China, Hong Kong SAR","X","Export","76","BRA","Brazil","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false",,"1530155564.327","1530155564.327","0","false","true",
"C","A","20170101","2017","52","2017","276","DEU","Germany","M","Import","124","CAN","Canada","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","4611498754.53",,"4611498754.53","4","false","true",
"C","A","20170101","2017","52","2017","276","DEU","Germany","X","Export","124","CAN","Canada","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"11003629639.247","11003629639.247","4","false","true",
"C","A","20170101","2017","52","2017","344","HKG","China, Hong Kong SAR","M","Import","124","CAN","Canada","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","1650507407.412",,"1650507407.412","0","false","true",
"C","A","20170101","2017","52","2017","344","HKG","China, Hong Kong SAR","X","Export","124","CAN","Canada","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false",,"2280504007.194","2280504007.194","0","false","true",
"C","A","20170101","2017","52","2017","276","DEU","Germany","M","Import","156","CHN","China","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","114649363550.223",,"114649363550.223","4","false","true",
"C","A","20170101","2017","52","2017","276","DEU","Germany","X","Export","156","CHN","China","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"97721639873.253","97721639873.253","4","false","true",
"C","A","20170101","2017","52","2017","344","HKG","China, Hong Kong SAR","M","Import","156","CHN","China","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","262582642858.795",,"262582642858.795","0","false","true",
"C","A","20170101","2017","52","2017","344","HKG","China, Hong Kong SAR","X","Export","156","CHN","China","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false",,"297814125928.979","297814125928.979","0","false","true",
"C","A","20170101","2017","52","2017","276","DEU","Germany","M","Import","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","69128818664.12",,"69128818664.12","4","false","true",
"C","A","20170101","2017","52","2017","276","DEU","Germany","X","Export","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"116952309436.34","116952309436.34","4","false","true",
"C","A","20170101","2017","52","2017","344","HKG","China, Hong Kong SAR","M","Import","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","6382023632.691",,"6382023632.691","0","false","true",
"C","A","20170101","2017","52","2017","344","HKG","China, Hong Kong SAR","X","Export","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false",,"4735442994.906","4735442994.906","0","false","true",
"C","A","20170101","2017","52","2017","344","HKG","China, Hong Kong SAR","M","Import","276","DEU","Germany","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","6923680524.316",,"6923680524.316","0","false","true",
"C","A","20170101","2017","52","2017","344","HKG","China, Hong Kong SAR","X","Export","276","DEU","Germany","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false",,"9487722138.805","9487722138.805","0","false","true",
"C","A","20170101","2017","52","2017","276","DEU","Germany","M","Import","344","HKG","China, Hong Kong SAR","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1474667112.103",,"1474667112.103","4","false","true",
"C","A","20170101","2017","52","2017","276","DEU","Germany","X","Export","344","HKG","China, Hong Kong SAR","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"7837830273.488","7837830273.488","4","false","true",
"C","A","20170101","2017","52","2017","276","DEU","Germany","M","Import","380","ITA","Italy","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","57344958616.325",,"57344958616.325","4","false","true",
"C","A","20170101","2017","52","2017","276","DEU","Germany","X","Export","380","ITA","Italy","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"72196574066.634","72196574066.634","4","false","true",
"C","A","20170101","2017","52","2017","344","HKG","China, Hong Kong SAR","M","Import","380","ITA","Italy","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","6158184081.239",,"6158184081.239","0","false","true",
"C","A","20170101","2017","52","2017","344","HKG","China, Hong Kong SAR","X","Export","380","ITA","Italy","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false",,"3286144686.537","3286144686.537","0","false","true",
"C","A","20170101","2017","52","2017","276","DEU","Germany","M","Import","392","JPN","Japan","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","26654824219.431",,"26654824219.431","4","false","true",
"C","A","20170101","2017","52","2017","276","DEU","Germany","X","Export","392","JPN","Japan","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"22155107543.521","22155107543.521","4","false","true",
"C","A","20170101","2017","52","2017","344","HKG","China, Hong Kong SAR","M","Import","392","JPN","Japan","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","35714179587.049",,"35714179587.049","0","false","true",
"C","A","20170101","2017","52","2017","344","HKG","China, Hong Kong SAR","X","Export","392","JPN","Japan","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false",,"16513327793.148","16513327793.148","0","false","true",
"C","A","20170101","2017","52","2017","276","DEU","Germany","M","Import","410","KOR","Rep. of Korea","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","12938206308.187",,"12938206308.187","4","false","true",
"C","A","20170101","2017","52","2017","276","DEU","Germany","X","Export","410","KOR","Rep. of Korea","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"19791742281.834","19791742281.834","4","false","true",
"C","A","20170101","2017","52","2017","344","HKG","China, Hong Kong SAR","M","Import","410","KOR","Rep. of Korea","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","32498529891.874",,"32498529891.874","0","false","true",
"C","A","20170101","2017","52","2017","344","HKG","China, Hong Kong SAR","X","Export","410","KOR","Rep. of Korea","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false",,"7982170872.632","7982170872.632","0","false","true",
"C","A","20170101","2017","52","2017","276","DEU","Germany","M","Import","484","MEX","Mexico","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","9070712870.116",,"9070712870.116","4","false","true",
"C","A","20170101","2017","52","2017","276","DEU","Germany","X","Export","484","MEX","Mexico","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"14603746821.58","14603746821.58","4","false","true",
"C","A","20170101","2017","52","2017","344","HKG","China, Hong Kong SAR","M","Import","484","MEX","Mexico","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","841194784.154",,"841194784.154","0","false","true",
"C","A","20170101","2017","52","2017","344","HKG","China, Hong Kong SAR","X","Export","484","MEX","Mexico","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false",,"3716898183.472","3716898183.472","0","false","true",
"C","A","20170101","2017","52","2017","276","DEU","Germany","M","Import","528","NLD","Netherlands","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","86929352100.607",,"86929352100.607","4","false","true",
"C","A","20170101","2017","52","2017","276","DEU","Germany","X","Export","528","NLD","Netherlands","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"87342589376.675","87342589376.675","4","false","true",
"C","A","20170101","2017","52","2017","344","HKG","China, Hong Kong SAR","M","Import","528","NLD","Netherlands","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","2639861791.08",,"2639861791.08","0","false","true",
"C","A","20170101","2017","52","2017","344","HKG","China, Hong Kong SAR","X","Export","528","NLD","Netherlands","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false",,"8210054254.67","8210054254.67","0","false","true",
"C","A","20170101","2017","52","2017","276","DEU","Germany","M","Import","566","NGA","Nigeria","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1784723497.667",,"1784723497.667","4","false","true",
"C","A","20170101","2017","52","2017","276","DEU","Germany","X","Export","566","NGA","Nigeria","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"1067067626.62","1067067626.62","4","false","true",
"C","A","20170101","2017","52","2017","344","HKG","China, Hong Kong SAR","M","Import","566","NGA","Nigeria","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","69583743.045",,"69583743.045","0","false","true",
"C","A","20170101","2017","52","2017","344","HKG","China, Hong Kong SAR","X","Export","566","NGA","Nigeria","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false",,"649799796.337","649799796.337","0","false","true",
"C","A","20170101","2017","52","2017","276","DEU","Germany","M","Import","643","RUS","Russian Federation","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","25745326936.713",,"25745326936.713","4","false","true",
"C","A","20170101","2017","52","2017","276","DEU","Germany","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"29926415602.869","29926415602.869","4","false","true",
"C","A","20170101","2017","52","2017","344","HKG","China, Hong Kong SAR","M","Import","643","RUS","Russian Federation","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","1010445838.332",,"1010445838.332","0","false","true",
"C","A","20170101","2017","52","2017","344","HKG","China, Hong Kong SAR","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false",,"2806024818.955","2806024818.955","0","false","true",
"C","A","20170101","2017","52","2017","276","DEU","Germany","M","Import","682","SAU","Saudi Arabia","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","920427609.491",,"920427609.491","4","false","true",
"C","A","20170101","2017","52","2017","276","DEU","Germany","X","Export","682","SAU","Saudi Arabia","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"7479954956.078","7479954956.078","4","false","true",
"C","A","20170101","2017","52","2017","344","HKG","China, Hong Kong SAR","M","Import","682","SAU","Saudi Arabia","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","393785206.01",,"393785206.01","0","false","true",
"C","A","20170101","2017","52","2017","344","HKG","China, Hong Kong SAR","X","Export","682","SAU","Saudi Arabia","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false",,"1028291983.555","1028291983.555","0","false","true",
"C","A","20170101","2017","52","2017","276","DEU","Germany","M","Import","699","IND","India","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","9690969100.192",,"9690969100.192","4","false","true",
"C","A","20170101","2017","52","2017","276","DEU","Germany","X","Export","699","IND","India","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"12144132189.745","12144132189.745","4","false","true",
"C","A","20170101","2017","52","2017","344","HKG","China, Hong Kong SAR","M","Import","699","IND","India","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","13782883065.196",,"13782883065.196","0","false","true",
"C","A","20170101","2017","52","2017","344","HKG","China, Hong Kong SAR","X","Export","699","IND","India","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false",,"21070302017.642","21070302017.642","0","false","true",
"C","A","20170101","2017","52","2017","276","DEU","Germany","M","Import","702","SGP","Singapore","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","7008219805.372",,"7008219805.372","4","false","true",
"C","A","20170101","2017","52","2017","276","DEU","Germany","X","Export","702","SGP","Singapore","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"7935631863.449","7935631863.449","4","false","true",
"C","A","20170101","2017","52","2017","344","HKG","China, Hong Kong SAR","M","Import","702","SGP","Singapore","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","37688513377.526",,"37688513377.526","0","false","true",
"C","A","20170101","2017","52","2017","344","HKG","China, Hong Kong SAR","X","Export","702","SGP","Singapore","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false",,"11204180341.386","11204180341.386","0","false","true",
"C","A","20170101","2017","52","2017","276","DEU","Germany","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","7461133440.631",,"7461133440.631","4","false","true",
"C","A","20170101","2017","52","2017","276","DEU","Germany","X","Export","710","ZAF","South Africa","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"10959101693.2","10959101693.2","4","false","true",
"C","A","20170101","2017","52","2017","344","HKG","China, Hong Kong SAR","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","3224104992.952",,"3224104992.952","0","false","true",
"C","A","20170101","2017","52","2017","344","HKG","China, Hong Kong SAR","X","Export","710","ZAF","South Africa","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false",,"1148749233.702","1148749233.702","0","false","true",
"C","A","20170101","2017","52","2017","276","DEU","Germany","M","Import","724","ESP","Spain","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","33692385197.017",,"33692385197.017","4","false","true",
"C","A","20170101","2017","52","2017","276","DEU","Germany","X","Export","724","ESP","Spain","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"47815973413.335","47815973413.335","4","false","true",
"C","A","20170101","2017","52","2017","344","HKG","China, Hong Kong SAR","M","Import","724","ESP","Spain","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","1013440071.69",,"1013440071.69","0","false","true",
"C","A","20170101","2017","52","2017","344","HKG","China, Hong Kong SAR","X","Export","724","ESP","Spain","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false",,"1768368489.947","1768368489.947","0","false","true",
"C","A","20170101","2017","52","2017","276","DEU","Germany","M","Import","757","CHE","Switzerland","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","52563882412.343",,"52563882412.343","4","false","true",
"C","A","20170101","2017","52","2017","276","DEU","Germany","X","Export","757","CHE","Switzerland","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false",,"62464438241.617","62464438241.617","0","false","true",
"C","A","20170101","2017","52","2017","344","HKG","China, Hong Kong SAR","M","Import","757","CHE","Switzerland","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","15143922573.252",,"15143922573.252","0","false","true",
"C","A","20170101","2017","52","2017","344","HKG","China, Hong Kong SAR","X","Export","757","CHE","Switzerland","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false",,"11267905976.569","11267905976.569","0","false","true",
"C","A","20170101","2017","52","2017","276","DEU","Germany","M","Import","784","ARE","United Arab Emirates","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1222018103.312",,"1222018103.312","4","false","true",
"C","A","20170101","2017","52","2017","276","DEU","Germany","X","Export","784","ARE","United Arab Emirates","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"12685240267.226","12685240267.226","4","false","true",
"C","A","20170101","2017","52","2017","344","HKG","China, Hong Kong SAR","M","Import","784","ARE","United Arab Emirates","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","4365509047.553",,"4365509047.553","0","false","true",
"C","A","20170101","2017","52","2017","344","HKG","China, Hong Kong SAR","X","Export","784","ARE","United Arab Emirates","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false",,"7732467277.768","7732467277.768","0","false","true",
"C","A","20170101","2017","52","2017","276","DEU","Germany","M","Import","826","GBR","United Kingdom","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","38598387555.049",,"38598387555.049","4","false","true",
"C","A","20170101","2017","52","2017","276","DEU","Germany","X","Export","826","GBR","United Kingdom","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"94383145096.68","94383145096.68","4","false","true",
"C","A","20170101","2017","52","2017","344","HKG","China, Hong Kong SAR","M","Import","826","GBR","United Kingdom","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","8032747887.831",,"8032747887.831","0","false","true",
"C","A","20170101","2017","52","2017","344","HKG","China, Hong Kong SAR","X","Export","826","GBR","United Kingdom","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false",,"9326269666.009","9326269666.009","0","false","true",
"C","A","20170101","2017","52","2017","276","DEU","Germany","M","Import","842","USA","USA","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","70721341103.443",,"70721341103.443","4","false","true",
"C","A","20170101","2017","52","2017","276","DEU","Germany","X","Export","842","USA","USA","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"126687318763.365","126687318763.365","4","false","true",
"C","A","20170101","2017","52","2017","344","HKG","China, Hong Kong SAR","M","Import","842","USA","USA","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","30816433442.523",,"30816433442.523","0","false","true",
"C","A","20170101","2017","52","2017","344","HKG","China, Hong Kong SAR","X","Export","842","USA","USA","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false",,"42421549551.348","42421549551.348","0","false","true",
"C","A","20170101","2017","52","2017","380","ITA","Italy","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","676451257.777",,"676451257.777","4","false","true",
"C","A","20170101","2017","52","2017","380","ITA","Italy","X","Export","36","AUS","Australia","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"4370332782.081","4370332782.081","4","false","true",
"C","A","20170101","2017","52","2017","392","JPN","Japan","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","38908730109.943","0","38908730109.943","4","false","true",
"C","A","20170101","2017","52","2017","392","JPN","Japan","X","Export","36","AUS","Australia","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","16012544334.239","16012544334.239","4","false","true",
"C","A","20170101","2017","52","2017","410","KOR","Rep. of Korea","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","19158973705",,"19158973705","4","false","true",
