typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20090101","2009","52","2009","682","SAU","Saudi Arabia","M","Import","36","AUS","Australia","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","1651217492",,"1651217492","0","true","false",
"C","A","20090101","2009","52","2009","682","SAU","Saudi Arabia","X","Export","36","AUS","Australia","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"225634267","225634267","0","true","false",
"C","A","20090101","2009","52","2009","528","NLD","Netherlands","M","Import","56","BEL","Belgium","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","38290263291",,"38290263291","0","true","false",
"C","A","20090101","2009","52","2009","528","NLD","Netherlands","X","Export","56","BEL","Belgium","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"48299829812","48299829812","0","true","false",
"C","A","20090101","2009","52","2009","566","NGA","Nigeria","M","Import","56","BEL","Belgium","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","1627638254",,"1627638254","0","true","false",
"C","A","20090101","2009","52","2009","566","NGA","Nigeria","X","Export","56","BEL","Belgium","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"298386490","298386490","0","true","false",
"C","A","20090101","2009","52","2009","643","RUS","Russian Federation","M","Import","56","BEL","Belgium","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","2540144897",,"2540144897","0","true","false",
"C","A","20090101","2009","52","2009","643","RUS","Russian Federation","X","Export","56","BEL","Belgium","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"4044456405","4044456405","0","true","false",
"C","A","20090101","2009","52","2009","682","SAU","Saudi Arabia","M","Import","56","BEL","Belgium","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","986894755",,"986894755","0","true","false",
"C","A","20090101","2009","52","2009","682","SAU","Saudi Arabia","X","Export","56","BEL","Belgium","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"615025447","615025447","0","true","false",
"C","A","20090101","2009","52","2009","528","NLD","Netherlands","M","Import","76","BRA","Brazil","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","5429961310",,"5429961310","0","true","false",
"C","A","20090101","2009","52","2009","528","NLD","Netherlands","X","Export","76","BRA","Brazil","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"1546680363","1546680363","0","true","false",
"C","A","20090101","2009","52","2009","566","NGA","Nigeria","M","Import","76","BRA","Brazil","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","1128671321",,"1128671321","0","true","false",
"C","A","20090101","2009","52","2009","566","NGA","Nigeria","X","Export","76","BRA","Brazil","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"3986584772","3986584772","0","true","false",
"C","A","20090101","2009","52","2009","643","RUS","Russian Federation","M","Import","76","BRA","Brazil","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","3510000000",,"3510000000","0","true","false",
"C","A","20090101","2009","52","2009","643","RUS","Russian Federation","X","Export","76","BRA","Brazil","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"1083000000","1083000000","0","true","false",
"C","A","20090101","2009","52","2009","682","SAU","Saudi Arabia","M","Import","76","BRA","Brazil","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","2375906173",,"2375906173","0","true","false",
"C","A","20090101","2009","52","2009","682","SAU","Saudi Arabia","X","Export","76","BRA","Brazil","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"36145839","36145839","0","true","false",
"C","A","20090101","2009","52","2009","528","NLD","Netherlands","M","Import","124","CAN","Canada","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","1547257606",,"1547257606","0","true","false",
"C","A","20090101","2009","52","2009","528","NLD","Netherlands","X","Export","124","CAN","Canada","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"1941019275","1941019275","0","true","false",
"C","A","20090101","2009","52","2009","566","NGA","Nigeria","M","Import","124","CAN","Canada","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","7296086",,"7296086","0","true","false",
"C","A","20090101","2009","52","2009","566","NGA","Nigeria","X","Export","124","CAN","Canada","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"1756062065","1756062065","0","true","false",
"C","A","20090101","2009","52","2009","643","RUS","Russian Federation","M","Import","124","CAN","Canada","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","1215141344",,"1215141344","0","true","false",
"C","A","20090101","2009","52","2009","643","RUS","Russian Federation","X","Export","124","CAN","Canada","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"489000000","489000000","0","true","false",
"C","A","20090101","2009","52","2009","682","SAU","Saudi Arabia","M","Import","124","CAN","Canada","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","1302288028",,"1302288028","0","true","false",
"C","A","20090101","2009","52","2009","682","SAU","Saudi Arabia","X","Export","124","CAN","Canada","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"4199600","4199600","0","true","false",
"C","A","20090101","2009","52","2009","528","NLD","Netherlands","M","Import","156","CHN","China","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","30604218595",,"30604218595","0","true","false",
"C","A","20090101","2009","52","2009","528","NLD","Netherlands","X","Export","156","CHN","China","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"6402547926","6402547926","0","true","false",
"C","A","20090101","2009","52","2009","566","NGA","Nigeria","M","Import","156","CHN","China","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","5999531626",,"5999531626","0","true","false",
"C","A","20090101","2009","52","2009","566","NGA","Nigeria","X","Export","156","CHN","China","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"716921109","716921109","0","true","false",
"C","A","20090101","2009","52","2009","643","RUS","Russian Federation","M","Import","156","CHN","China","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","22859880130",,"22859880130","0","true","false",
"C","A","20090101","2009","52","2009","643","RUS","Russian Federation","X","Export","156","CHN","China","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"16669000000","16669000000","0","true","false",
"C","A","20090101","2009","52","2009","682","SAU","Saudi Arabia","M","Import","156","CHN","China","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","10690184193",,"10690184193","0","true","false",
"C","A","20090101","2009","52","2009","682","SAU","Saudi Arabia","X","Export","156","CHN","China","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"2341457435","2341457435","0","true","false",
"C","A","20090101","2009","52","2009","528","NLD","Netherlands","M","Import","251","FRA","France","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","18954635894",,"18954635894","0","true","false",
"C","A","20090101","2009","52","2009","528","NLD","Netherlands","X","Export","251","FRA","France","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"38347761469","38347761469","0","true","false",
"C","A","20090101","2009","52","2009","566","NGA","Nigeria","M","Import","251","FRA","France","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","1962445639",,"1962445639","0","true","false",
"C","A","20090101","2009","52","2009","566","NGA","Nigeria","X","Export","251","FRA","France","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"2713748154","2713748154","0","true","false",
"C","A","20090101","2009","52","2009","643","RUS","Russian Federation","M","Import","251","FRA","France","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","8430082785",,"8430082785","0","true","false",
"C","A","20090101","2009","52","2009","643","RUS","Russian Federation","X","Export","251","FRA","France","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"8750918234","8750918234","0","true","false",
"C","A","20090101","2009","52","2009","682","SAU","Saudi Arabia","M","Import","251","FRA","France","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","3379186858",,"3379186858","0","true","false",
"C","A","20090101","2009","52","2009","682","SAU","Saudi Arabia","X","Export","251","FRA","France","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"282628490","282628490","0","true","false",
"C","A","20090101","2009","52","2009","528","NLD","Netherlands","M","Import","276","DEU","Germany","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","73281543869",,"73281543869","0","true","false",
"C","A","20090101","2009","52","2009","528","NLD","Netherlands","X","Export","276","DEU","Germany","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"104921005558","104921005558","0","true","false",
"C","A","20090101","2009","52","2009","566","NGA","Nigeria","M","Import","276","DEU","Germany","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","304908224",,"304908224","0","true","false",
"C","A","20090101","2009","52","2009","566","NGA","Nigeria","X","Export","276","DEU","Germany","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"454708680","454708680","0","true","false",
"C","A","20090101","2009","52","2009","643","RUS","Russian Federation","M","Import","276","DEU","Germany","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","21221887011",,"21221887011","0","true","false",
"C","A","20090101","2009","52","2009","643","RUS","Russian Federation","X","Export","276","DEU","Germany","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"18708181984","18708181984","0","true","false",
"C","A","20090101","2009","52","2009","682","SAU","Saudi Arabia","M","Import","276","DEU","Germany","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","7527493649",,"7527493649","0","true","false",
"C","A","20090101","2009","52","2009","682","SAU","Saudi Arabia","X","Export","276","DEU","Germany","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"219692368","219692368","0","true","false",
"C","A","20090101","2009","52","2009","528","NLD","Netherlands","M","Import","344","HKG","China, Hong Kong SAR","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","2510575227",,"2510575227","0","true","false",
"C","A","20090101","2009","52","2009","528","NLD","Netherlands","X","Export","344","HKG","China, Hong Kong SAR","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"1605572444","1605572444","0","true","false",
"C","A","20090101","2009","52","2009","566","NGA","Nigeria","M","Import","344","HKG","China, Hong Kong SAR","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","423002550",,"423002550","0","true","false",
"C","A","20090101","2009","52","2009","566","NGA","Nigeria","X","Export","344","HKG","China, Hong Kong SAR","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"33146343","33146343","0","true","false",
"C","A","20090101","2009","52","2009","643","RUS","Russian Federation","M","Import","344","HKG","China, Hong Kong SAR","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","37701650",,"37701650","0","true","false",
"C","A","20090101","2009","52","2009","643","RUS","Russian Federation","X","Export","344","HKG","China, Hong Kong SAR","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"705000000","705000000","0","true","false",
"C","A","20090101","2009","52","2009","682","SAU","Saudi Arabia","M","Import","344","HKG","China, Hong Kong SAR","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","33687404",,"33687404","0","true","false",
"C","A","20090101","2009","52","2009","682","SAU","Saudi Arabia","X","Export","344","HKG","China, Hong Kong SAR","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"267589992","267589992","0","true","false",
"C","A","20090101","2009","52","2009","528","NLD","Netherlands","M","Import","380","ITA","Italy","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","8818260548",,"8818260548","0","true","false",
"C","A","20090101","2009","52","2009","528","NLD","Netherlands","X","Export","380","ITA","Italy","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"22334047584","22334047584","0","true","false",
"C","A","20090101","2009","52","2009","566","NGA","Nigeria","M","Import","380","ITA","Italy","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","665232035",,"665232035","0","true","false",
"C","A","20090101","2009","52","2009","566","NGA","Nigeria","X","Export","380","ITA","Italy","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"2080194088","2080194088","0","true","false",
"C","A","20090101","2009","52","2009","643","RUS","Russian Federation","M","Import","380","ITA","Italy","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","7884000000",,"7884000000","0","true","false",
"C","A","20090101","2009","52","2009","643","RUS","Russian Federation","X","Export","380","ITA","Italy","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"25060000000","25060000000","0","true","false",
"C","A","20090101","2009","52","2009","682","SAU","Saudi Arabia","M","Import","380","ITA","Italy","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","3450124369",,"3450124369","0","true","false",
"C","A","20090101","2009","52","2009","682","SAU","Saudi Arabia","X","Export","380","ITA","Italy","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"365012861","365012861","0","true","false",
"C","A","20090101","2009","52","2009","528","NLD","Netherlands","M","Import","392","JPN","Japan","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","10113626358",,"10113626358","0","true","false",
"C","A","20090101","2009","52","2009","528","NLD","Netherlands","X","Export","392","JPN","Japan","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"3321182444","3321182444","0","true","false",
"C","A","20090101","2009","52","2009","566","NGA","Nigeria","M","Import","392","JPN","Japan","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","967743685",,"967743685","0","true","false",
"C","A","20090101","2009","52","2009","566","NGA","Nigeria","X","Export","392","JPN","Japan","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"231632135","231632135","0","true","false",
"C","A","20090101","2009","52","2009","643","RUS","Russian Federation","M","Import","392","JPN","Japan","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","7255705809",,"7255705809","0","true","false",
"C","A","20090101","2009","52","2009","643","RUS","Russian Federation","X","Export","392","JPN","Japan","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"7262992716","7262992716","0","true","false",
"C","A","20090101","2009","52","2009","682","SAU","Saudi Arabia","M","Import","392","JPN","Japan","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","7186923830",,"7186923830","0","true","false",
"C","A","20090101","2009","52","2009","682","SAU","Saudi Arabia","X","Export","392","JPN","Japan","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"309101675","309101675","0","true","false",
"C","A","20090101","2009","52","2009","528","NLD","Netherlands","M","Import","410","KOR","Rep. of Korea","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","2427138092",,"2427138092","0","true","false",
"C","A","20090101","2009","52","2009","528","NLD","Netherlands","X","Export","410","KOR","Rep. of Korea","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"2411117838","2411117838","0","true","false",
"C","A","20090101","2009","52","2009","566","NGA","Nigeria","M","Import","410","KOR","Rep. of Korea","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","265872042",,"265872042","0","true","false",
"C","A","20090101","2009","52","2009","566","NGA","Nigeria","X","Export","410","KOR","Rep. of Korea","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"1124107","1124107","0","true","false",
"C","A","20090101","2009","52","2009","643","RUS","Russian Federation","M","Import","410","KOR","Rep. of Korea","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","4867899482",,"4867899482","0","true","false",
"C","A","20090101","2009","52","2009","643","RUS","Russian Federation","X","Export","410","KOR","Rep. of Korea","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"5689000000","5689000000","0","true","false",
"C","A","20090101","2009","52","2009","682","SAU","Saudi Arabia","M","Import","410","KOR","Rep. of Korea","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","4200753393",,"4200753393","0","true","false",
"C","A","20090101","2009","52","2009","682","SAU","Saudi Arabia","X","Export","410","KOR","Rep. of Korea","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"396864958","396864958","0","true","false",
"C","A","20090101","2009","52","2009","528","NLD","Netherlands","M","Import","484","MEX","Mexico","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","1516652692",,"1516652692","0","true","false",
"C","A","20090101","2009","52","2009","528","NLD","Netherlands","X","Export","484","MEX","Mexico","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"2091917676","2091917676","0","true","false",
"C","A","20090101","2009","52","2009","643","RUS","Russian Federation","M","Import","484","MEX","Mexico","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","259499354",,"259499354","0","true","false",
"C","A","20090101","2009","52","2009","643","RUS","Russian Federation","X","Export","484","MEX","Mexico","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"363000000","363000000","0","true","false",
"C","A","20090101","2009","52","2009","682","SAU","Saudi Arabia","M","Import","484","MEX","Mexico","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","367985754",,"367985754","0","true","false",
"C","A","20090101","2009","52","2009","682","SAU","Saudi Arabia","X","Export","484","MEX","Mexico","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"5836289","5836289","0","true","false",
"C","A","20090101","2009","52","2009","566","NGA","Nigeria","M","Import","528","NLD","Netherlands","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","210352034",,"210352034","0","true","false",
"C","A","20090101","2009","52","2009","566","NGA","Nigeria","X","Export","528","NLD","Netherlands","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"1339534755","1339534755","0","true","false",
